0      2016-09-14 17:29:13,772 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 17:29:13,774 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:30:49,723 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
82     2016-09-14 17:30:49,805 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
13484  2016-09-14 17:31:03,207 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
13485  2016-09-14 17:31:03,208 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:33:40,691 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
6      2016-09-14 17:33:40,697 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:36:19,720 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
4      2016-09-14 17:36:19,724 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:38:10,149 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
4      2016-09-14 17:38:10,153 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
36235  2016-09-14 17:38:46,384 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
36236  2016-09-14 17:38:46,385 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:39:53,926 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 17:39:53,928 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
9970   2016-09-14 17:40:03,896 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
9971   2016-09-14 17:40:03,897 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
26555  2016-09-14 17:40:20,481 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
26556  2016-09-14 17:40:20,482 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
33810  2016-09-14 17:40:27,736 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
33810  2016-09-14 17:40:27,736 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
61574  2016-09-14 17:40:55,500 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
61574  2016-09-14 17:40:55,500 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:44:42,894 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
14     2016-09-14 17:44:42,908 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:46:21,858 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 17:46:21,860 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:47:44,764 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 17:47:44,766 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:49:20,465 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 17:49:20,467 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
8365   2016-09-14 17:49:28,830 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
8366   2016-09-14 17:49:28,831 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:56:04,300 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
4      2016-09-14 17:56:04,304 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
7266   2016-09-14 17:56:11,566 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
7267   2016-09-14 17:56:11,567 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
